storefront,pf,storefront_id,tab,tab_id,page,section_index,section,section_id,section_ty,section_lo,iar,bg_style,card_source,card_index,card,card_id,card_ty,cty,cust_sc,source_url,request_url
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,5,Aamis,79326DD9-6816-4347-BD7B-019EDF249C2D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,6,Narivetta,67D4F367-3652-4C07-9AD6-9132FB877025,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,7,Puzhu (Malayalam),F8D0A37C-399A-4175-950E-BAB3199B23A3,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,8,Vashikaranam - Kis Par Rakhe Vishwas,9DDC76A5-6F9D-40BD-83B2-E0F1294A5EE1,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,9,Gatha Shiv Parivaar Ki Ganesh Kartikey,691452C2-E109-402C-AC22-9E78D88E2283,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,10,Wheel Of Fortune,7EA909E8-3AA6-4197-AF45-0B4B920A590F,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,11,Shark Tank India,4CB22B6A-C6C9-44E5-B3E2-7E2D313C8902,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,12,Aaj Kay Banavu Ya? - Madhura Special,3C46190A-8FCA-49B4-87AC-437CAB70E493,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,13,Itti Si Khushi,F4816B16-B203-4191-AE02-23698A9410D2,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,14,"Hui Gumm Yaadein Ek Doctor, Do Zindagiyaan",FA4E64C3-29BB-42C4-A45C-D461ED559D7A,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,15,Taarak Mehta Ka Ooltah Chashmah,D623F5BC-953B-4DCC-B86D-492AB46D8B87,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,16,Pushpa Impossible,B6A24F04-65C3-4C34-9C7E-EFA6FB17A458,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,17,Indian Idol,F640FE19-13D6-4B1E-8DA8-AFEAE9937B7F,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,18,Maharashtrachi Hasya Jatra Hasnya Cha Common Reason,DE6A3FF1-4B98-4670-83D6-45865F124E18,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,19,Madhuvidhu,81FE417B-B74A-4F5C-BDA0-9CC8C0546A15,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,8,Kickstart Your Anime Journey,99D916F2-1A16-4942-AB97-5504C2C595E0,Container,carousel,0-2x3,{},direct_cd,20,Por Thozhil,53DB0550-B16D-4F49-8761-EECA5138F733,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,1,Main Woh Aur Fuji,0756FC24-5EAB-4C5A-8A38-28508FD2880F,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,2,Kalamkaval,9E5E87C6-254C-4D4D-8114-DA98315F1267,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,3,Baby Girl,D3D1389A-D0FB-460E-BF4A-687D725845EE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,4,Mirage,FA547895-DAFD-4945-AEF5-9D171AC03CFB,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,5,Pravinkoodu Shappu,B28A6945-BEFD-4C30-8AB9-D75F8F08FDE7,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,6,Rekhachithram,CB363F3E-EC0D-486A-A189-A9CDE0BD9520,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,7,Narivetta,67D4F367-3652-4C07-9AD6-9132FB877025,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,8,Turbo (Malayalam),23910EDD-1F94-4102-9570-F21857220C67,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,9,Marco,4118C923-519C-4B95-9511-829603B9EB5D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,10,Bramayugam (Malayalam),90D7BAE1-448B-49CC-9E8D-EE2505A1A551,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,11,Thalavan (Malayalam),A3E66D1D-2BB8-494C-8235-F1C7C0B4225D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,12,Bougainvillea (Malayalam),EF5C8A4F-5657-46D4-9753-AAC687F05DEE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,13,Pani,6768EE6A-97F5-45D9-94B3-26006D1BF4EE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,14,Christy (Malayalam),098297D9-3BCC-41A6-89AC-B6C02C54C146,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,15,Adiyae (Tamil),C1129F04-3BD1-4DED-A9CA-313B2DA10F48,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,16,Journey Of Love 18 + (Malayalam),CE8C972B-79B7-4F44-93F8-CE422D76E689,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,17,Por Thozhil (Tamil),C5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,18,Agent (Telugu),A0CFCE49-16A2-4F0B-A64E-E9C549CF6026,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,19,Madhuvidhu,81FE417B-B74A-4F5C-BDA0-9CC8C0546A15,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,20,Por Thozhil,53DB0550-B16D-4F49-8761-EECA5138F733,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,21,James (Kannada),B4399E22-C953-4D96-BADD-A13AB016565F,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,9,Best Of World Cinema,E95C1854-0CEF-49E6-9F10-0A6EAE3F5628,Container,carousel,0-2x3,{},direct_cd,22,Enemy (Tamil),26E0E7FF-2E8E-4C09-A0E4-9D20A4A0930D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
